1.854366210381741889e-02,9.070106666134625240e-01,1.853127360680345906e-02,1.851878696734259380e-02,1.875644434638287089e-02,1.863916636219120279e-02
5.750407863668854230e-03,9.712022876831374329e-01,5.749051993122474696e-03,5.748870336560814483e-03,5.764386764728435773e-03,5.784995358782072869e-03
1.667908515076686748e-02,9.165826918164916570e-01,1.666669476581842183e-02,1.666667064074014298e-02,1.666670903203033849e-02,1.673814859415272485e-02
1.194882940792305233e-02,9.403108966054384288e-01,1.190490003057278166e-02,1.193412121688986437e-02,1.190496993668953979e-02,1.199628280248629143e-02
2.556638168305563341e-01,7.108709017521001039e-01,8.333434719637825699e-03,8.364421814971160357e-03,8.433997945155181919e-03,8.333426937579260438e-03
5.081955021171718871e-03,6.228311897420009124e-01,5.056447845547283604e-03,5.073366223730634006e-03,3.568892005339406315e-01,5.067840633608777963e-03
4.825046566054412844e-01,4.804337463264237162e-01,9.263536813480539173e-03,9.259299569300986910e-03,9.279242957574937792e-03,9.259517727778745350e-03
7.778472375066781963e-02,4.901661732948048855e-01,1.060399573577926191e-01,2.219749776305776287e-02,3.006669520685560926e-01,3.144695765120857165e-03
6.540665567785480805e-01,2.718088529760852579e-01,1.851990225709700469e-02,1.854859320740726708e-02,1.852058518930055006e-02,1.853550959156163164e-02
4.582573489786062777e-03,9.281541761700224935e-01,4.509967533162906328e-03,5.365456463463058601e-02,4.548881904837224523e-03,4.549836267560830073e-03
4.927381117414928249e-03,9.753899130629205549e-01,4.903498538214262278e-03,4.923235021020556587e-03,4.953434405774941041e-03,4.902537854654628532e-03
1.282857604288165781e-02,1.941477894767557333e-01,1.286076627349698985e-02,1.282053020530949175e-02,1.282649580730466435e-02,7.545158421942514959e-01
5.651452275896634049e-03,9.720354561731586740e-01,5.582062628399551626e-03,5.561882658803073490e-03,5.586851827145356865e-03,5.582294436596678747e-03
4.927008460648326857e-03,8.286289072332577721e-01,4.905044215655704996e-03,1.219331984347974823e-01,3.469593236792116453e-02,4.909909287719580427e-03
2.096538804278247348e-02,8.956529458949249456e-01,2.083340160774882835e-02,2.088100164927677097e-02,2.083344065298910891e-02,2.083382215227777209e-02
6.741887136032465033e-02,9.087481115083668737e-01,5.952513447176915710e-03,5.966060357859253108e-03,5.952576905699239786e-03,5.961866420573008404e-03
2.085929790830733793e-02,6.902349128311953130e-01,2.264048701115057571e-01,2.083335380877886570e-02,2.083354075212186587e-02,2.083402458809072155e-02
2.090241901588711301e-02,5.883382410432260734e-01,3.279467468891616444e-01,2.114573698334578505e-02,2.083345076215790959e-02,2.083340530622157169e-02
7.253878568421955400e-03,7.319862103201335395e-03,9.636740987070893105e-01,7.246383715184748567e-03,7.251963526344678071e-03,7.253813379757819389e-03
3.980180551529765021e-01,5.602570578782982702e-01,1.047220363472425864e-02,1.041677179307038716e-02,1.041773433784620902e-02,1.041817720308430874e-02
9.302104153380891596e-03,9.536087001321089662e-01,9.293025906286628973e-03,9.269257930089152761e-03,9.265768490759022577e-03,9.261143387375424599e-03
1.653232979633039324e-03,9.772729190009933342e-01,1.634533038642864812e-03,1.616686115105659544e-02,1.634727621215542647e-03,1.637726208458641563e-03
5.059148279822118892e-03,9.747174169320067527e-01,5.057797147589826806e-03,5.055362150015398418e-03,5.059290101994484180e-03,5.050985388571392100e-03
5.394571775775846255e-03,9.730710246513525341e-01,5.379826772302550783e-03,5.383406533573729773e-03,5.377700030781226541e-03,5.393470236214071775e-03
5.263516609020323957e-03,6.752127773287837087e-01,5.225206568510568084e-03,5.433221849149475619e-02,2.547547427447368062e-01,5.211538257453833360e-03
3.300443524460257901e-03,8.311920532597475431e-01,3.300920125514525579e-03,1.555625852120128827e-01,3.323298853294394482e-03,3.320699024970570189e-03
7.263547712912988598e-03,8.964004994811133331e-01,7.440190604415740372e-02,7.282101218253825628e-03,7.381783608752124498e-03,7.270161934810371283e-03
1.286027110223534643e-02,9.358467224323668843e-01,1.282844089588641018e-02,1.282052491624502064e-02,1.282345301006678449e-02,1.282058764319951930e-02
2.089793342344951899e-02,6.461186017425094574e-01,2.084172769837809580e-02,2.703218288902078936e-01,2.084776621192606025e-02,2.097214203352894962e-02
1.524634872176824571e-02,6.906801642256121809e-01,1.515774450876065070e-02,1.507749485949017587e-01,1.516660370837692728e-02,1.129741902405802800e-01
4.408113125594851321e-03,9.780306721302808315e-01,4.392633006032580639e-03,4.392773624884072428e-03,4.387036068119252834e-03,4.388772045088362717e-03
7.258184489811042410e-03,9.637336471117579073e-01,7.260483137300411359e-03,7.246407405827769675e-03,7.249640265931852831e-03,7.251637589370894116e-03
1.672712092142247114e-02,1.684798764945414848e-02,1.666683749097312359e-02,1.666669158526378619e-02,1.678188144670570564e-02,9.163094809061808066e-01
4.792449612837143720e-03,9.479490611988080628e-01,3.286391908818431934e-02,4.848631495955462410e-03,4.762355135541698758e-03,4.783583468673323347e-03
2.710159086464393550e-03,7.898594433938469495e-01,1.632361464032128784e-01,2.708772226546269507e-03,1.903123138731169922e-02,2.245424750261779123e-02
3.569298496830201374e-03,6.067843201372017381e-01,3.557524777576712930e-03,3.555452177731924408e-03,3.546805680093158102e-03,3.789865987305663930e-01
3.264592556126074130e-01,4.745679297753940262e-01,9.260027996343667828e-03,9.378048945810867065e-03,9.364017358770189425e-03,1.709707203110739093e-01
8.775480029767747728e-03,9.559646897392463094e-01,8.780789685663745181e-03,8.771940100197458609e-03,8.812865664784499606e-03,8.894234780340262020e-03
2.623687827453348876e-03,9.869428296681309609e-01,2.611224633272078537e-03,2.604444622977411007e-03,2.611268440901304104e-03,2.606544807264878343e-03
6.779140713710841634e-03,7.168824176833118456e-01,2.563046760465865215e-01,6.696518002765768779e-03,6.670506990210820115e-03,6.666740563414262286e-03
5.252885766523279765e-01,3.369204494489487778e-01,5.377842949647479442e-02,7.939506056291593603e-03,7.939362581522417181e-03,6.813367576443446483e-02
1.723876815996126244e-01,7.112523628608474757e-01,7.651770392667417257e-03,7.575788391663323268e-03,9.354992495105933503e-02,7.582471804149644792e-03
1.518226868185626639e-02,5.684177049807134230e-01,1.515828306109003563e-02,1.516868736321365894e-02,1.516118469641673794e-02,3.709118712167098209e-01
3.974859575158741672e-03,9.800940163631080004e-01,3.969114227669887432e-03,3.972355464282823455e-03,3.989200976077560828e-03,4.000453393702977506e-03
8.987453609586444972e-03,9.557935837684330416e-01,8.869329163673790248e-03,8.801253467394021257e-03,8.774514442570258838e-03,8.773865548342455259e-03
2.409863639884647080e-01,7.144769897018081739e-01,1.115148207602940748e-02,1.115680890689875991e-02,1.111384613547915581e-02,1.111450919131984870e-02
1.051489183853236177e-02,9.478070783126348875e-01,1.041669595327722464e-02,1.041814116488640543e-02,1.041671197341171619e-02,1.042648075725732294e-02
7.989435272192998636e-03,9.601870876575665514e-01,7.969608793337121244e-03,7.960275124607193650e-03,7.936714067143500057e-03,7.956879085152671408e-03
2.842793523566519709e-03,2.845409912337253620e-03,9.858107580848234353e-01,2.839659227470354638e-03,2.827227496552982191e-03,2.834151755249569079e-03
5.228119316626504351e-03,9.097210688722870975e-01,6.940328217996330484e-02,5.229363005974938319e-03,5.208377032727006146e-03,5.209789592421094212e-03
8.349041944914701793e-03,9.582596864972418027e-01,8.337806314045475078e-03,8.366818981568074909e-03,8.346945943037236554e-03,8.339700319192969169e-03
1.116571664997862215e-02,9.443240615182593167e-01,1.111235336210561475e-02,1.116967291329691581e-02,1.111113276309003486e-02,1.111706279326958244e-02
1.668310411588857026e-02,9.165921583734036870e-01,1.667790700226175205e-02,1.670285915994719830e-02,1.667171129904773674e-02,1.667226004945101744e-02
1.191394818928038883e-02,4.107001484759077448e-01,5.416280358622187485e-01,1.192589298957155708e-02,1.190973021247389296e-02,1.192224427054761060e-02
4.307599285465608246e-03,4.793099757272488159e-01,4.278234609309242500e-03,4.287742938782011098e-03,4.287299732177386920e-03,5.035291477070168442e-01
8.987453609586444972e-03,9.557935837684330416e-01,8.869329163673790248e-03,8.801253467394021257e-03,8.774514442570258838e-03,8.773865548342455259e-03
2.409863639884647080e-01,7.144769897018081739e-01,1.115148207602940748e-02,1.115680890689875991e-02,1.111384613547915581e-02,1.111450919131984870e-02
1.051489183853236177e-02,9.478070783126348875e-01,1.041669595327722464e-02,1.041814116488640543e-02,1.041671197341171619e-02,1.042648075725732294e-02
7.989435272192998636e-03,9.601870876575665514e-01,7.969608793337121244e-03,7.960275124607193650e-03,7.936714067143500057e-03,7.956879085152671408e-03
2.842793523566519709e-03,2.845409912337253620e-03,9.858107580848234353e-01,2.839659227470354638e-03,2.827227496552982191e-03,2.834151755249569079e-03
5.228119316626504351e-03,9.097210688722870975e-01,6.940328217996330484e-02,5.229363005974938319e-03,5.208377032727006146e-03,5.209789592421094212e-03
8.349041944914701793e-03,9.582596864972418027e-01,8.337806314045475078e-03,8.366818981568074909e-03,8.346945943037236554e-03,8.339700319192969169e-03
1.116571664997862215e-02,9.443240615182593167e-01,1.111235336210561475e-02,1.116967291329691581e-02,1.111113276309003486e-02,1.111706279326958244e-02
1.668310411588857026e-02,9.165921583734036870e-01,1.667790700226175205e-02,1.670285915994719830e-02,1.667171129904773674e-02,1.667226004945101744e-02
1.191394818928038883e-02,4.107001484759077448e-01,5.416280358622187485e-01,1.192589298957155708e-02,1.190973021247389296e-02,1.192224427054761060e-02
4.307599285465608246e-03,4.793099757272488159e-01,4.278234609309242500e-03,4.287742938782011098e-03,4.287299732177386920e-03,5.035291477070168442e-01
1.994407102591630194e-03,9.900566778387218658e-01,1.988841619324584545e-03,1.987870563557310715e-03,1.987534247828493406e-03,1.984668627976062839e-03
8.792202913285819196e-03,9.560809639534074700e-01,8.772930465354390403e-03,8.771973316902968026e-03,8.773634213720788236e-03,8.808295137328496505e-03
4.940679193092709261e-03,8.194108933116134308e-01,1.609335175897121939e-01,4.905438810865587161e-03,4.904898138601401607e-03,4.904572956114626112e-03
1.390154862200462110e-02,3.921164512167492067e-01,5.523029333222229109e-01,1.388890064351063804e-02,1.390053900582577384e-02,1.388962718968688760e-02
3.962653400744636789e-01,5.769651092255304592e-01,6.670407580906235166e-03,6.750425429635444410e-03,6.671993630500878264e-03,6.676724058963296252e-03
1.402812351190005705e-02,8.413969050225630353e-01,1.392808451643294705e-02,1.397575339087877774e-02,1.388942525949166118e-02,1.027817082987336622e-01
8.340660126421055656e-03,9.582660226955184157e-01,8.383338085349778188e-03,8.333343216595560932e-03,8.336845309918596708e-03,8.339790566196639623e-03
3.469288768385040116e-03,8.714734711876732653e-01,1.148358738174492938e-01,3.413943346454209517e-03,3.403482760662545313e-03,3.403940119375664999e-03
8.356900041966167092e-03,7.582395890771930214e-01,8.335044736873143886e-03,8.369774561371416330e-03,2.082265137541831901e-01,8.472177828413177472e-03
3.338680375087824202e-03,9.833020449755248693e-01,3.352840186982283116e-03,3.333973328425489987e-03,3.335409739562033692e-03,3.337051394417556074e-03
2.957247427421618152e-03,9.853273995645173144e-01,2.925719162772380012e-03,2.939979468595874893e-03,2.924387304959113597e-03,2.925267071733580072e-03
3.517756675802833320e-03,8.451077080372852990e-01,8.297970894743539327e-02,3.497286731805672108e-03,3.472902184556810740e-03,6.142463742311397856e-02
1.381509416034890358e-01,4.636250707972770502e-01,2.046573991490889272e-03,2.042592912514120881e-03,3.920974756411055306e-01,2.037345054123288184e-03
9.271855761129370321e-03,8.896726989369101446e-01,9.300225981335350292e-03,7.323076594882380053e-02,9.261429465464911248e-03,9.263023906336254748e-03
4.798525855363594723e-03,9.760833828386239475e-01,4.805817368214405569e-03,4.782263512379965852e-03,4.762231209607379646e-03,4.767779215810619142e-03
3.558449678392532674e-03,6.296540246643465011e-01,3.547709264024113789e-03,3.549722820036707322e-03,2.894622290651430521e-02,3.307438706666857575e-01
1.519194733500608269e-02,9.239948873346357505e-01,1.515431979319262559e-02,1.515160103492324203e-02,1.530143684589775448e-02,1.520580765634458112e-02
9.896454219986930423e-02,8.497347416284156685e-01,1.282415647849304355e-02,1.282054882870289902e-02,1.282696475103164285e-02,1.282904611348745054e-02
3.898956075284792586e-03,9.561248565560898083e-01,2.828647160145992059e-02,3.905177439759681055e-03,3.887759784551222779e-03,3.896778542854661877e-03
1.114514099819992506e-02,8.507165753650138829e-01,1.047942968149906950e-01,1.111113032918821866e-02,1.112042191355899594e-02,1.111243457904835009e-02
5.942505722187516604e-01,3.220999572203702699e-01,8.359334031466155585e-03,8.342618847807270130e-03,8.334337149917086379e-03,5.861318053168763226e-02
6.450596143602350778e-03,9.309530314740579460e-01,6.436476220834110550e-03,6.421943753821873248e-03,6.426856991100827164e-03,4.331109541658285239e-02
1.964479957515112563e-01,6.621406392427878762e-01,1.227634782272642722e-01,6.282690904457627346e-03,6.181370555449196454e-03,6.183825318529880856e-03
7.218596341213540102e-01,2.605053963856833743e-01,4.391912009672806379e-03,4.422690313346018358e-03,4.389342715675547540e-03,4.431024454268381145e-03
4.912095202168054869e-03,8.015003847332117237e-01,4.908993396463656560e-03,4.902357877412386218e-03,4.972667685489534119e-03,1.788035011052548362e-01
6.498638462809904273e-03,9.282520872499016029e-01,6.411935599163484135e-03,6.467545769715546400e-03,4.592708125416776477e-02,6.442711664241695772e-03
6.424212395595054435e-03,9.278397618327689500e-01,6.439676181712763840e-03,4.646949479043340631e-02,6.411720726724558228e-03,6.415134072765102391e-03
1.230208610214468257e-01,8.531305526704029418e-01,5.982426479222154037e-03,5.952391534680061096e-03,5.959155496112226655e-03,5.954612798135810667e-03
9.817788173563959248e-03,3.933220091645942551e-01,9.819594354726726357e-03,9.849815108495372021e-03,5.673745151572507917e-01,9.816278041368932047e-03
4.936126901142211081e-03,8.975248494245929853e-01,4.917818234374856344e-03,4.916035365514297671e-03,8.280314510459310662e-02,4.902024969782598461e-03
9.806668923093602580e-03,9.508823180364234240e-01,9.806725859154848471e-03,9.805268611980331658e-03,9.806032593721985754e-03,9.892985975626180511e-03
3.554105699224367476e-01,3.112022724727062650e-01,6.680689541660454409e-03,6.669388656353156773e-03,6.686342547763591930e-03,3.133507368590797704e-01
6.953203709126946214e-03,9.233931994721081837e-01,6.964188846832399839e-03,7.042513711357808841e-03,4.859533570380171474e-02,7.051558556772947496e-03
7.952478161711754034e-03,9.602036482426055120e-01,7.938488527502358255e-03,7.936543430813569611e-03,8.032107706634285943e-03,7.936733930732390099e-03
1.397529161188652662e-02,3.815403796591113061e-01,1.389255183498144114e-02,1.388890758620733683e-02,5.623992250904769064e-01,1.430364421733659047e-02
4.649459062269061319e-03,8.088385569508808048e-01,4.642041402557180695e-03,4.680376198428379611e-03,4.726304542437831380e-03,1.724632618434268072e-01
7.253673216117294612e-03,9.637180312937541071e-01,7.287014745073529427e-03,7.247088474936747536e-03,7.246575198213579122e-03,7.247617071904863609e-03
1.048779295648454533e-02,8.659288035315343413e-01,1.046554776732358701e-02,1.043408775394984861e-02,1.042657036609243026e-02,9.225719762461521978e-02
2.381542645691100621e-02,2.390562870358861614e-02,2.384117271704760607e-02,2.380953023150973388e-02,8.806823835567892944e-01,2.394585833415371554e-02
1.517266506694411703e-02,9.241996149825918438e-01,1.516511993015030348e-02,1.515151992116395632e-02,1.515953522789235258e-02,1.515154487125747532e-02
1.667607318927662868e-02,9.165903451179377992e-01,1.670571194296512074e-02,1.666672039464481628e-02,1.669415003735294500e-02,1.666699931782273519e-02
1.445257701133826345e-01,8.019073254204315271e-01,2.737383721339151955e-03,2.733017626677876604e-03,4.536190995054972114e-02,2.734593167619230134e-03
1.321537236155120865e-02,1.703295665551620430e-01,1.290648390526887013e-02,1.315026501327572032e-02,1.288746030525638776e-02,7.775108518594857632e-01
1.122706179521722365e-02,6.168906994465594984e-01,3.385234660205287960e-01,1.111111706561113306e-02,1.111838817020350395e-02,1.112926750187987271e-02
4.362168969800289120e-01,4.508387685367446496e-01,1.000839773321361426e-01,4.281068284093743175e-03,4.291600922942001052e-03,4.287687944054516080e-03
1.391088341362216839e-02,9.303722433007272086e-01,1.393504205801135605e-02,1.388892384402897091e-02,1.389829432527990398e-02,1.399461305833033659e-02
3.424413123619077497e-03,9.829539898690853317e-01,3.404951845089072750e-03,3.405838735663488902e-03,3.401441283614431259e-03,3.409365142928517684e-03
7.595749481260690751e-03,9.619600984025397095e-01,7.583928349713994939e-03,7.595064702604526104e-03,7.681167550148679246e-03,7.583991513732616339e-03
1.518592144552378606e-02,3.105302850126293035e-01,1.515786740305106496e-02,1.515155957945084515e-02,1.516059262541472920e-02,6.288137739339301202e-01
4.022558159351784235e-03,9.497462463379424680e-01,3.984320106235682106e-03,3.430264793648583194e-02,3.968538215941699171e-03,3.975689244042702845e-03
2.952596199351945616e-01,6.676855727604416035e-01,9.262879598215477059e-03,9.259383376683943956e-03,9.260517350696946537e-03,9.272026978767510669e-03
1.048779295648454533e-02,8.659288035315343413e-01,1.046554776732358701e-02,1.043408775394984861e-02,1.042657036609243026e-02,9.225719762461521978e-02
2.381542645691100621e-02,2.390562870358861614e-02,2.384117271704760607e-02,2.380953023150973388e-02,8.806823835567892944e-01,2.394585833415371554e-02
1.517266506694411703e-02,9.241996149825918438e-01,1.516511993015030348e-02,1.515151992116395632e-02,1.515953522789235258e-02,1.515154487125747532e-02
1.667607318927662868e-02,9.165903451179377992e-01,1.670571194296512074e-02,1.666672039464481628e-02,1.669415003735294500e-02,1.666699931782273519e-02
1.445257701133826345e-01,8.019073254204315271e-01,2.737383721339151955e-03,2.733017626677876604e-03,4.536190995054972114e-02,2.734593167619230134e-03
1.321537236155120865e-02,1.703295665551620430e-01,1.290648390526887013e-02,1.315026501327572032e-02,1.288746030525638776e-02,7.775108518594857632e-01
1.122706179521722365e-02,6.168906994465594984e-01,3.385234660205287960e-01,1.111111706561113306e-02,1.111838817020350395e-02,1.112926750187987271e-02
4.362168969800289120e-01,4.508387685367446496e-01,1.000839773321361426e-01,4.281068284093743175e-03,4.291600922942001052e-03,4.287687944054516080e-03
1.391088341362216839e-02,9.303722433007272086e-01,1.393504205801135605e-02,1.388892384402897091e-02,1.389829432527990398e-02,1.399461305833033659e-02
7.680539083179002864e-03,4.944046683114172724e-01,7.599650053216484499e-03,7.604556028853409408e-03,4.751347126766872209e-01,7.575873846646613390e-03
1.853631730097919650e-02,9.071290628312682625e-01,1.877882165377732851e-02,1.851853251418739132e-02,1.851866062547841141e-02,1.851860507430925715e-02
8.777572057679580708e-03,5.366057844688124634e-01,8.783609901440269166e-03,2.071347739561008316e-01,8.781980111992304314e-03,2.299162795039745022e-01
1.677135859091486575e-02,9.163260081032872373e-01,1.666681494729194135e-02,1.666668744786161185e-02,1.683664876681915251e-02,1.673248214382509758e-02
2.084732191980112961e-02,8.957939984487240936e-01,2.084238610064192282e-02,2.083335424737536509e-02,2.084947673719728806e-02,2.083346254626007935e-02
9.267591054175641774e-03,9.536723418112181827e-01,9.262059736787427514e-03,9.265632883359867233e-03,9.263306697578245832e-03,9.269067816880851782e-03
4.514450554398703463e-01,3.701201262337048825e-01,1.645288462496060922e-01,4.642991474235859742e-03,4.629883861386255295e-03,4.633096741196421689e-03
1.115850114935735236e-02,9.443167772521406933e-01,1.111500180010278199e-02,1.114306070346966250e-02,1.113109928251909859e-02,1.113555981241035747e-02
1.807153569338796895e-01,6.866269558743580692e-01,3.495601988958069173e-03,3.479118399297673712e-03,3.475302440843379588e-03,1.222076643626632403e-01
7.955992531454536901e-03,9.602446631204670791e-01,7.937781043897008948e-03,7.963781163946243372e-03,7.936916861488046288e-03,7.960865278747010845e-03
9.828767632386267022e-03,9.509247946762255932e-01,9.803987521446757419e-03,9.831599642549015625e-03,9.804037384974866043e-03,9.806813142417500698e-03
3.357130405061083955e-01,5.151251068943734079e-01,3.709225472651440144e-03,3.717824321561481217e-03,3.707305237676316711e-03,1.380274975676290539e-01
7.330605532280514147e-01,1.969147684324470682e-01,6.172943460983362773e-03,5.149141834928161465e-02,6.173000828521236528e-03,6.187315700715375136e-03
9.651960008464508523e-01,6.984105606514987540e-03,6.976283005616456742e-03,6.948313066380471664e-03,6.944510972875080068e-03,6.950786502162225461e-03
4.792512046373258172e-03,6.998478731322166357e-01,4.764741697341466110e-03,4.876871079454262251e-03,4.764908847676828894e-03,2.809530931969373979e-01
2.433405396807953591e-01,1.293208760722510189e-02,7.052089741534190992e-01,1.285122983405723868e-02,1.284478814999816601e-02,1.282238057450499694e-02
1.106850933957114896e-01,8.744730093371252400e-01,3.709434331079581454e-03,3.714921370729492613e-03,3.704378888445626454e-03,3.713162676908475339e-03
3.750382035298693850e-02,5.622231367748531383e-01,1.621085238710500125e-03,1.624253859507832293e-03,1.621437685047769474e-03,3.954062660888939540e-01
6.296491414250505840e-03,9.688613639915583109e-01,6.225368994658367176e-03,6.182901303253626399e-03,6.202402390005068260e-03,6.231471906274083268e-03
3.563913006876344696e-03,9.822429201429024870e-01,3.549027676293462809e-03,3.551280752227588787e-03,3.546399442156805085e-03,3.546458979543277816e-03
2.930514028262283244e-01,5.834689985438706872e-01,1.034710564947007583e-01,6.666680522891789244e-03,6.668952336557765724e-03,6.672909275750599743e-03
7.386329713471125567e-03,8.600600023061991672e-01,1.106630112708185537e-01,7.298917007130975750e-03,7.338181393961511895e-03,7.253558308418770785e-03
4.786290941094254944e-03,9.761119201214620844e-01,4.809673842777668386e-03,4.767415025593635391e-03,4.762437434709648060e-03,4.762262634362851924e-03
1.201174114422376427e-02,9.401914846438061968e-01,1.190730465908633288e-02,1.191874377759639600e-02,1.206550920512785251e-02,1.190521657015947664e-02
1.852889360254080658e-02,6.637241448541436606e-01,2.621216136008707176e-01,1.851855211899367318e-02,1.854627561939257985e-02,1.856052020405845118e-02
6.688180635393527022e-03,8.734004423868483302e-01,6.711490746764524860e-03,6.672746055988061642e-03,9.986033446450480466e-02,6.666805710500752456e-03
8.805903454420688919e-03,4.455931027353571827e-01,8.772029971874805224e-03,8.771943800977056310e-03,8.796089926912239662e-03,5.192609301104581521e-01
1.049102484469451903e-02,8.814845075674908603e-01,7.667913560833582165e-02,1.042164593087524169e-02,1.041870221469739372e-02,1.050498383390612890e-02
4.178281072730149863e-03,9.791260546035434054e-01,4.187689300152516204e-03,4.173637873039772427e-03,4.166716948122256049e-03,4.167620202411979891e-03
7.590030745170439457e-03,6.187044301920825440e-01,3.509639505556126360e-01,7.576962942524490333e-03,7.580243475786874706e-03,7.584382088822840332e-03
7.256900236572818783e-03,9.637460816113093687e-01,7.249377657771810535e-03,7.251128437318361125e-03,7.249998792966450868e-03,7.246513264061227311e-03
4.653996972726193518e-03,2.291008836984644303e-01,4.633344778864411512e-03,4.630278982655114221e-03,4.636329105933069405e-03,7.523451664613568513e-01
2.609523598515170895e-03,8.969609397715758714e-01,2.624799358664532678e-03,2.616327810745145387e-03,2.615398286688885854e-03,9.257301117381047662e-02
8.784060150693171268e-03,7.335463044954072531e-01,2.313248281977336174e-01,8.771979588820283391e-03,8.772455532519270183e-03,8.800372034826489664e-03
4.408230660017079146e-03,4.999102675216809399e-01,4.391743959795352606e-03,4.419079580474513311e-03,4.409509047523408644e-03,4.824611692305087463e-01
1.669839904912192100e-02,6.161140956425824600e-01,3.168477776690494241e-01,1.666668190059448704e-02,1.699591097305973297e-02,1.667713476559173555e-02
5.807596051569898464e-03,8.030051962948734356e-01,5.757755809353740963e-03,5.777376868651832621e-03,5.747201380216574763e-03,1.739048735953344915e-01
5.938944171506775893e-01,3.107758026991951916e-01,2.382450028611362777e-02,2.383022904976606418e-02,2.383603095398965227e-02,2.383901986025814893e-02
6.438051113053849459e-03,2.516703589275002262e-01,7.226194145889653919e-01,6.410265199439796335e-03,6.414191133377335728e-03,6.447719037663414247e-03
5.758659414874532688e-04,6.341499058314522541e-01,3.635638098939401042e-01,5.705485905938235611e-04,5.690550343635850626e-04,5.708147081626929829e-04
5.257147354667615798e-03,7.628145017604257561e-01,5.228789440783776846e-03,5.215985963710719105e-03,1.225583367287185060e-01,9.892523875169360881e-02
1.043508038763931063e-02,7.202640915475870820e-01,1.755144468419974069e-01,1.042062651838941006e-02,7.291518122899859344e-02,1.045057347538811375e-02
4.163890624702645260e-01,5.633478698146352492e-01,5.050551648001253696e-03,5.102451979269022678e-03,5.050572430316616242e-03,5.059491657513339076e-03
1.683909292102543642e-02,9.164032823631972358e-01,1.668123828391500710e-02,1.674292933424930546e-02,1.666674335102057841e-02,1.666671374659241256e-02
5.582613399708119192e-03,9.721360810779628991e-01,5.577811250329552453e-03,5.558711628510289854e-03,5.587801397831460362e-03,5.556981245657610473e-03
6.728632047855446184e-03,9.117721383486486753e-01,6.146703013697393803e-02,6.666673758882734127e-03,6.674440501862484096e-03,6.691085205776680679e-03
3.124833738541453187e-01,5.541813591116933058e-01,3.333382410909291327e-02,3.333340532084435454e-02,3.333423755814629574e-02,3.333380004607773561e-02
6.193605259682714165e-03,8.723498247638686864e-01,6.198308229148782877e-03,6.181030074166123447e-03,1.029034576706831100e-01,6.173774002450593476e-03
2.089287502909920394e-02,8.956941947739549548e-01,2.084777516459082949e-02,2.083337642203556689e-02,2.085397308675644365e-02,2.087780552356289024e-02
